Country or Territory,Country Code,Indicator Name,Indicator Code,Year,Population,Last5Years,Region,IncomeGroup,Pop15_64_pct,NetMigration,BirthRate,DeathRate
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,2014,3564829,FALSE,Europe & Central Asia,Upper middle income,68.7408428286462,-35683,8.399,11.487
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,2015,3518541,FALSE,Europe & Central Asia,Upper middle income,68.4674654164134,-33948,8.515,11.909
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,2016,3473003,FALSE,Europe & Central Asia,Upper middle income,68.1126823098051,-32173,8.482,12.228
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,2017,3428682,FALSE,Europe & Central Asia,Upper middle income,67.6985985141523,-30650,8.568,12.304
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,2018,3387000,FALSE,Europe & Central Asia,Upper middle income,67.2051520519634,-29147,8.803,11.98
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,2019,3345533,TRUE,Europe & Central Asia,Upper middle income,66.6702435755379,-27841,8.561,13.102
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,2020,3299349,TRUE,Europe & Central Asia,Upper middle income,66.193927015007,-26840,8.353,15.173
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,2021,3244907,TRUE,Europe & Central Asia,Upper middle income,65.8403513813568,-25865,8.011,18.387
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,2022,3204802,TRUE,Europe & Central Asia,Upper middle income,65.5202255864793,-485,7.748,14.05
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,2023,3185073,TRUE,Europe & Central Asia,Upper middle income,65.1376593252337,-485,7.714,13.457
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,2024,3164253,TRUE,Europe & Central Asia,Upper middle income,64.7319446327459,-4497,NA,NA
Belarus,BLR,"Population, total",SP.POP.TOTL,1960,8198000,FALSE,Europe & Central Asia,Upper middle income,61.9098043152545,-27382,24.389,7.751
Belarus,BLR,"Population, total",SP.POP.TOTL,1961,8271216,FALSE,Europe & Central Asia,Upper middle income,61.4554818568047,-26780,23.834,7.574
Belarus,BLR,"Population, total",SP.POP.TOTL,1962,8351928,FALSE,Europe & Central Asia,Upper middle income,61.4023321675443,-32996,22.771,7.811
Belarus,BLR,"Population, total",SP.POP.TOTL,1963,8437232,FALSE,Europe & Central Asia,Upper middle income,61.4572365980316,-28653,21.15,7.738
Belarus,BLR,"Population, total",SP.POP.TOTL,1964,8524224,FALSE,Europe & Central Asia,Upper middle income,61.6060036463546,-17837,19.162,7.241
Belarus,BLR,"Population, total",SP.POP.TOTL,1965,8610000,FALSE,Europe & Central Asia,Upper middle income,61.7076245669751,-17979,17.88,7.356
Belarus,BLR,"Population, total",SP.POP.TOTL,1966,8696496,FALSE,Europe & Central Asia,Upper middle income,61.7707418167776,-14544,17.06,7.379
Belarus,BLR,"Population, total",SP.POP.TOTL,1967,8785648,FALSE,Europe & Central Asia,Upper middle income,61.8983405611093,-13409,16.631,7.396
Belarus,BLR,"Population, total",SP.POP.TOTL,1968,8874552,FALSE,Europe & Central Asia,Upper middle income,61.9504532956157,-7511,16.278,7.626
Belarus,BLR,"Population, total",SP.POP.TOTL,1969,8960304,FALSE,Europe & Central Asia,Upper middle income,62.0929674445427,-12833,15.948,7.626
Belarus,BLR,"Population, total",SP.POP.TOTL,1970,9040000,FALSE,Europe & Central Asia,Upper middle income,62.4794915837359,-8643,16.281,7.927
Belarus,BLR,"Population, total",SP.POP.TOTL,1971,9115576,FALSE,Europe & Central Asia,Upper middle income,63.0158602978772,-5818,16.412,7.914
Belarus,BLR,"Population, total",SP.POP.TOTL,1972,9188968,FALSE,Europe & Central Asia,Upper middle income,63.5485883605942,-7966,16.185,8.128
Belarus,BLR,"Population, total",SP.POP.TOTL,1973,9257272,FALSE,Europe & Central Asia,Upper middle income,64.0962663129008,-7357,15.816,8.156
Belarus,BLR,"Population, total",SP.POP.TOTL,1974,9317584,FALSE,Europe & Central Asia,Upper middle income,64.6128559284676,-5157,15.998,8.361
Belarus,BLR,"Population, total",SP.POP.TOTL,1975,9367000,FALSE,Europe & Central Asia,Upper middle income,65.0173115233931,-6302,15.738,8.746
Belarus,BLR,"Population, total",SP.POP.TOTL,1976,9411000,FALSE,Europe & Central Asia,Upper middle income,65.3861489116411,-5350,15.885,8.8
Belarus,BLR,"Population, total",SP.POP.TOTL,1977,9463000,FALSE,Europe & Central Asia,Upper middle income,65.7143309867197,-4925,16.026,8.9
Belarus,BLR,"Population, total",SP.POP.TOTL,1978,9525000,FALSE,Europe & Central Asia,Upper middle income,66.0017310075423,-11143,16.17,9.1
Belarus,BLR,"Population, total",SP.POP.TOTL,1979,9584000,FALSE,Europe & Central Asia,Upper middle income,66.2788165496836,395,16.228,9.5
Belarus,BLR,"Population, total",SP.POP.TOTL,1980,9643000,FALSE,Europe & Central Asia,Upper middle income,66.5403056209405,16616,16.34,9.9
Belarus,BLR,"Population, total",SP.POP.TOTL,1981,9710000,FALSE,Europe & Central Asia,Upper middle income,66.8581498489235,14998,16.3,9.6
Belarus,BLR,"Population, total",SP.POP.TOTL,1982,9776000,FALSE,Europe & Central Asia,Upper middle income,67.1656007096635,3339,16.3,9.6
Belarus,BLR,"Population, total",SP.POP.TOTL,1983,9843000,FALSE,Europe & Central Asia,Upper middle income,67.2806530043385,-2938,17.6,9.9
Belarus,BLR,"Population, total",SP.POP.TOTL,1984,9910000,FALSE,Europe & Central Asia,Upper middle income,67.2725648051842,-3051,17,10.5
Belarus,BLR,"Population, total",SP.POP.TOTL,1985,9975000,FALSE,Europe & Central Asia,Upper middle income,67.2528366196672,-784,16.5,10.6
Belarus,BLR,"Population, total",SP.POP.TOTL,1986,10043000,FALSE,Europe & Central Asia,Upper middle income,67.20519741135,-11499,17.1,9.7
Belarus,BLR,"Population, total",SP.POP.TOTL,1987,10111000,FALSE,Europe & Central Asia,Upper middle income,67.0781811375571,-12462,16.1,9.9
Belarus,BLR,"Population, total",SP.POP.TOTL,1988,10140000,FALSE,Europe & Central Asia,Upper middle income,66.8003164339994,-5424,16.1,10.1
Belarus,BLR,"Population, total",SP.POP.TOTL,1989,10170000,FALSE,Europe & Central Asia,Upper middle income,66.521572215575,5639,15.1,10.2
Belarus,BLR,"Population, total",SP.POP.TOTL,1990,10189348,FALSE,Europe & Central Asia,Upper middle income,66.2883547892772,-26497,14,10.8
Belarus,BLR,"Population, total",SP.POP.TOTL,1991,10194050,FALSE,Europe & Central Asia,Upper middle income,66.0709911595074,-5876,13,11.2
Belarus,BLR,"Population, total",SP.POP.TOTL,1992,10216470,FALSE,Europe & Central Asia,Upper middle income,65.8958402158871,29477,12.5,11.4
Belarus,BLR,"Population, total",SP.POP.TOTL,1993,10239050,FALSE,Europe & Central Asia,Upper middle income,65.7559914151691,19652,11.5,12.6
Belarus,BLR,"Population, total",SP.POP.TOTL,1994,10226955,FALSE,Europe & Central Asia,Upper middle income,65.7056268863902,-12570,10.8,12.7
Belarus,BLR,"Population, total",SP.POP.TOTL,1995,10193831,FALSE,Europe & Central Asia,Upper middle income,65.7297572087412,481,9.9,13.1
Belarus,BLR,"Population, total",SP.POP.TOTL,1996,10159569,FALSE,Europe & Central Asia,Upper middle income,65.9082533965989,5205,9.4,13.1
Belarus,BLR,"Population, total",SP.POP.TOTL,1997,10117433,FALSE,Europe & Central Asia,Upper middle income,66.2014130296046,-235,8.9,13.5
Belarus,BLR,"Population, total",SP.POP.TOTL,1998,10071963,FALSE,Europe & Central Asia,Upper middle income,66.6939947940488,13192,9.2,13.6
Belarus,BLR,"Population, total",SP.POP.TOTL,1999,10026738,FALSE,Europe & Central Asia,Upper middle income,67.3468504484859,2028,9.3,14.2
Belarus,BLR,"Population, total",SP.POP.TOTL,2000,9979610,FALSE,Europe & Central Asia,Upper middle income,67.8605054210593,1812,9.4,13.5
Belarus,BLR,"Population, total",SP.POP.TOTL,2001,9928549,FALSE,Europe & Central Asia,Upper middle income,68.3012840024693,-4469,9.2,14.1
Belarus,BLR,"Population, total",SP.POP.TOTL,2002,9865548,FALSE,Europe & Central Asia,Upper middle income,68.7041646387111,-11945,8.9,14.8
Belarus,BLR,"Population, total",SP.POP.TOTL,2003,9796749,FALSE,Europe & Central Asia,Upper middle income,69.0761203779204,-10795,9,14.5
Belarus,BLR,"Population, total",SP.POP.TOTL,2004,9730146,FALSE,Europe & Central Asia,Upper middle income,69.43380909331,-10424,9.1,14.3
Belarus,BLR,"Population, total",SP.POP.TOTL,2005,9663915,FALSE,Europe & Central Asia,Upper middle income,69.7655996218803,-15451,9.3,14.5
Belarus,BLR,"Population, total",SP.POP.TOTL,2006,9604924,FALSE,Europe & Central Asia,Upper middle income,70.0414736164602,-8303,9.9,14.2
Belarus,BLR,"Population, total",SP.POP.TOTL,2007,9560953,FALSE,Europe & Central Asia,Upper middle income,70.3162410103341,-4013,10.7,13.7
Belarus,BLR,"Population, total",SP.POP.TOTL,2008,9527985,FALSE,Europe & Central Asia,Upper middle income,70.6788956821645,-495,11.1,13.8
Belarus,BLR,"Population, total",SP.POP.TOTL,2009,9504583,FALSE,Europe & Central Asia,Upper middle income,70.9921979204061,13610,11.4,14.1
Belarus,BLR,"Population, total",SP.POP.TOTL,2010,9483836,FALSE,Europe & Central Asia,Upper middle income,71.2064002518662,10300,11.4,14.5
Belarus,BLR,"Population, total",SP.POP.TOTL,2011,9461643,FALSE,Europe & Central Asia,Upper middle income,71.2520882300624,5686,11.5,14.3
Belarus,BLR,"Population, total",SP.POP.TOTL,2012,9446836,FALSE,Europe & Central Asia,Upper middle income,70.9909034339942,10903,12.2,13.4
Belarus,BLR,"Population, total",SP.POP.TOTL,2013,9443211,FALSE,Europe & Central Asia,Upper middle income,70.5764717728536,10550,12.5,13.2
Belarus,BLR,"Population, total",SP.POP.TOTL,2014,9448515,FALSE,Europe & Central Asia,Upper middle income,70.0684624749577,14979,12.5,12.8
Belarus,BLR,"Population, total",SP.POP.TOTL,2015,9461076,FALSE,Europe & Central Asia,Upper middle income,69.5172848567025,18088,12.5,12.6
Belarus,BLR,"Population, total",SP.POP.TOTL,2016,9469379,FALSE,Europe & Central Asia,Upper middle income,68.9918011391333,8272,12.4,12.6
Belarus,BLR,"Population, total",SP.POP.TOTL,2017,9458989,FALSE,Europe & Central Asia,Upper middle income,68.4886180343404,3337,10.8,12.6
Belarus,BLR,"Population, total",SP.POP.TOTL,2018,9438785,FALSE,Europe & Central Asia,Upper middle income,68.079682439857,8615,9.9,12.7
Belarus,BLR,"Population, total",SP.POP.TOTL,2019,9419758,TRUE,Europe & Central Asia,Upper middle income,67.6546230933346,-33954,9.3,12.8
Belarus,BLR,"Population, total",SP.POP.TOTL,2020,9379952,TRUE,Europe & Central Asia,Upper middle income,67.2194165637181,-33954,8.886,15.784
Belarus,BLR,"Population, total",SP.POP.TOTL,2021,9302585,TRUE,Europe & Central Asia,Upper middle income,66.8571610783922,-33954,8.624,15.839
Belarus,BLR,"Population, total",SP.POP.TOTL,2022,9228071,TRUE,Europe & Central Asia,Upper middle income,66.5333622144506,-8000,8.062,13.246
Belarus,BLR,"Population, total",SP.POP.TOTL,2023,9178298,TRUE,Europe & Central Asia,Upper middle income,66.2627417811946,-3034,7.136,13.338
Belarus,BLR,"Population, total",SP.POP.TOTL,2024,9133712,TRUE,Europe & Central Asia,Upper middle income,66.0362068021274,-3119,NA,NA
Belize,BLZ,"Population, total",SP.POP.TOTL,1960,91318,FALSE,Latin America & Caribbean,Upper middle income,50.919862458661,-577,44.552,12.764
Belize,BLZ,"Population, total",SP.POP.TOTL,1961,93632,FALSE,Latin America & Caribbean,Upper middle income,50.3906229140523,-347,43.714,15.345
Belize,BLZ,"Population, total",SP.POP.TOTL,1962,96042,FALSE,Latin America & Caribbean,Upper middle income,49.815185023219,-450,42.807,11.974
Belize,BLZ,"Population, total",SP.POP.TOTL,1963,98704,FALSE,Latin America & Caribbean,Upper middle income,49.1993698298439,-170,41.832,11.605
Belize,BLZ,"Population, total",SP.POP.TOTL,1964,101603,FALSE,Latin America & Caribbean,Upper middle income,48.5726377536207,-25,40.88,11.258
Belize,BLZ,"Population, total",SP.POP.TOTL,1965,104675,FALSE,Latin America & Caribbean,Upper middle income,47.9792310521564,112,39.993,10.901
Belize,BLZ,"Population, total",SP.POP.TOTL,1966,107906,FALSE,Latin America & Caribbean,Upper middle income,47.4359509014832,214,39.203,10.552
Belize,BLZ,"Population, total",SP.POP.TOTL,1967,111272,FALSE,Latin America & Caribbean,Upper middle income,46.9650945431016,265,38.546,10.17
Belize,BLZ,"Population, total",SP.POP.TOTL,1968,114713,FALSE,Latin America & Caribbean,Upper middle income,46.5947774237557,214,38.058,9.811
Belize,BLZ,"Population, total",SP.POP.TOTL,1969,118040,FALSE,Latin America & Caribbean,Upper middle income,46.3944425618434,-148,37.808,9.456
Belize,BLZ,"Population, total",SP.POP.TOTL,1970,120736,FALSE,Latin America & Caribbean,Upper middle income,46.5898596518837,-1297,37.973,9.095
Belize,BLZ,"Population, total",SP.POP.TOTL,1971,122805,FALSE,Latin America & Caribbean,Upper middle income,47.068331630098,-1693,38.58,8.847
Belize,BLZ,"Population, total",SP.POP.TOTL,1972,124676,FALSE,Latin America & Caribbean,Upper middle income,47.5400237415381,-2029,39.257,8.67
Belize,BLZ,"Population, total",SP.POP.TOTL,1973,126445,FALSE,Latin America & Caribbean,Upper middle income,47.9914112515768,-2227,39.944,8.516
Belize,BLZ,"Population, total",SP.POP.TOTL,1974,128185,FALSE,Latin America & Caribbean,Upper middle income,48.4313748434885,-2399,40.642,8.377
Belize,BLZ,"Population, total",SP.POP.TOTL,1975,130387,FALSE,Latin America & Caribbean,Upper middle income,48.8800604357046,-1624,41.147,8.215
Belize,BLZ,"Population, total",SP.POP.TOTL,1976,133099,FALSE,Latin America & Caribbean,Upper middle income,49.3393990165178,-1731,41.767,8.078
Belize,BLZ,"Population, total",SP.POP.TOTL,1977,135887,FALSE,Latin America & Caribbean,Upper middle income,49.8097684105176,-1843,42.226,7.938
Belize,BLZ,"Population, total",SP.POP.TOTL,1978,138713,FALSE,Latin America & Caribbean,Upper middle income,50.2670982532279,-1960,42.493,7.858
Belize,BLZ,"Population, total",SP.POP.TOTL,1979,141678,FALSE,Latin America & Caribbean,Upper middle income,50.6647138748213,-1844,42.488,7.694
Belize,BLZ,"Population, total",SP.POP.TOTL,1980,145062,FALSE,Latin America & Caribbean,Upper middle income,50.9950917538708,-1350,42.23,7.558
Belize,BLZ,"Population, total",SP.POP.TOTL,1981,148786,FALSE,Latin America & Caribbean,Upper middle income,51.1995456546505,-1354,41.9,7.408
Belize,BLZ,"Population, total",SP.POP.TOTL,1982,152548,FALSE,Latin America & Caribbean,Upper middle income,51.2761598846261,-1410,41.019,7.229
Belize,BLZ,"Population, total",SP.POP.TOTL,1983,156297,FALSE,Latin America & Caribbean,Upper middle income,51.2836179952846,-1414,40.056,7.035
Belize,BLZ,"Population, total",SP.POP.TOTL,1984,160044,FALSE,Latin America & Caribbean,Upper middle income,51.1868611131939,-1381,38.863,6.818
Belize,BLZ,"Population, total",SP.POP.TOTL,1985,163796,FALSE,Latin America & Caribbean,Upper middle income,51.0511583041048,-1402,38.066,6.595
Belize,BLZ,"Population, total",SP.POP.TOTL,1986,167554,FALSE,Latin America & Caribbean,Upper middle income,51.0108711545864,-1475,37.641,6.38
Belize,BLZ,"Population, total",SP.POP.TOTL,1987,171338,FALSE,Latin America & Caribbean,Upper middle income,51.0833880499015,-1527,37.288,6.19
Belize,BLZ,"Population, total",SP.POP.TOTL,1988,175180,FALSE,Latin America & Caribbean,Upper middle income,51.215746044793804,-1579,37.241,6.044
Belize,BLZ,"Population, total",SP.POP.TOTL,1989,179107,FALSE,Latin America & Caribbean,Upper middle income,51.3727865822848,-1654,37.386,5.961
Belize,BLZ,"Population, total",SP.POP.TOTL,1990,183076,FALSE,Latin America & Caribbean,Upper middle income,51.5596024590947,-1763,37.188,5.903
Belize,BLZ,"Population, total",SP.POP.TOTL,1991,187040,FALSE,Latin America & Caribbean,Upper middle income,51.8164563729684,-1699,36.011,5.772
Belize,BLZ,"Population, total",SP.POP.TOTL,1992,190983,FALSE,Latin America & Caribbean,Upper middle income,52.1734918814764,-1634,34.841,5.721
Belize,BLZ,"Population, total",SP.POP.TOTL,1993,194902,FALSE,Latin America & Caribbean,Upper middle income,52.6082338816431,-1521,33.445,5.555
Belize,BLZ,"Population, total",SP.POP.TOTL,1994,199097,FALSE,Latin America & Caribbean,Upper middle income,53.0944715389986,-798,31.926,5.392
Belize,BLZ,"Population, total",SP.POP.TOTL,1995,204146,FALSE,Latin America & Caribbean,Upper middle income,53.6099164323572,273,31.463,5.311
Belize,BLZ,"Population, total",SP.POP.TOTL,1996,210310,FALSE,Latin America & Caribbean,Upper middle income,54.1475580154105,1365,30.665,5.279
Belize,BLZ,"Population, total",SP.POP.TOTL,1997,217446,FALSE,Latin America & Caribbean,Upper middle income,54.6983037128844,2072,30.604,5.335
Belize,BLZ,"Population, total",SP.POP.TOTL,1998,225173,FALSE,Latin America & Caribbean,Upper middle income,55.2237612857669,2153,30.937,5.477
Belize,BLZ,"Population, total",SP.POP.TOTL,1999,233059,FALSE,Latin America & Caribbean,Upper middle income,55.6993201277791,1968,30.873,5.497
Belize,BLZ,"Population, total",SP.POP.TOTL,2000,240799,FALSE,Latin America & Caribbean,Upper middle income,56.1339540446596,1675,30.213,5.569
Belize,BLZ,"Population, total",SP.POP.TOTL,2001,248379,FALSE,Latin America & Caribbean,Upper middle income,56.5389113792055,1640,29.412,5.598
Belize,BLZ,"Population, total",SP.POP.TOTL,2002,256009,FALSE,Latin America & Caribbean,Upper middle income,56.9244771169707,1739,28.691,5.384
Belize,BLZ,"Population, total",SP.POP.TOTL,2003,263780,FALSE,Latin America & Caribbean,Upper middle income,57.3136704829782,1870,27.92,5.294
Belize,BLZ,"Population, total",SP.POP.TOTL,2004,271688,FALSE,Latin America & Caribbean,Upper middle income,57.7100245317708,1980,27.272,5.2
Belize,BLZ,"Population, total",SP.POP.TOTL,2005,279731,FALSE,Latin America & Caribbean,Upper middle income,58.103782033064,2073,26.722,5.163
Belize,BLZ,"Population, total",SP.POP.TOTL,2006,287878,FALSE,Latin America & Caribbean,Upper middle income,58.5062795589111,2321,25.52,5.115
Belize,BLZ,"Population, total",SP.POP.TOTL,2007,296100,FALSE,Latin America & Caribbean,Upper middle income,58.9250253292806,2521,24.448,5.104
Belize,BLZ,"Population, total",SP.POP.TOTL,2008,304361,FALSE,Latin America & Caribbean,Upper middle income,59.3558975100333,2627,23.683,5.142
Belize,BLZ,"Population, total",SP.POP.TOTL,2009,312614,FALSE,Latin America & Caribbean,Upper middle income,59.8103411875348,2728,22.749,5.136
Belize,BLZ,"Population, total",SP.POP.TOTL,2010,320245,FALSE,Latin America & Caribbean,Upper middle income,60.4718262580212,1639,21.974,5.173
Belize,BLZ,"Population, total",SP.POP.TOTL,2011,327298,FALSE,Latin America & Caribbean,Upper middle income,61.2875727929899,1582,22.011,5.181
Belize,BLZ,"Population, total",SP.POP.TOTL,2012,334414,FALSE,Latin America & Caribbean,Upper middle income,62.03986675199,1524,22.002,5.173
Belize,BLZ,"Population, total",SP.POP.TOTL,2013,341627,FALSE,Latin America & Caribbean,Upper middle income,62.7488459635802,1505,22.055,5.173
Belize,BLZ,"Population, total",SP.POP.TOTL,2014,348923,FALSE,Latin America & Caribbean,Upper middle income,63.4305612277798,1456,21.972,5.167
